game_id,season,week,home_team,away_team,conference,attendance,stadium_capacity,attendance_rate,home_elo,away_elo,recent_all_win_pct,season_wins,season_losses,season_win_pct,prior_season_win_pct,prior_season_att_rate,conference_game,opponent_ranked,opponent_rank,fcs_opponent,cupcake,marquee_noncon,opponent_away_draw,expected_win_prob,kickoff_time,non_weekend_game,bye_week_before,new_coach,interim_coach,top50_passer,top50_rusher,top50_receiver,temperature,precip_severity,bad_weather,severe_weather,rivalry,national_tv,new_conference,spread,sp_diff,day_of_week,team,season_str
400756884,2015,1,USC,Arkansas State,Big Ten,79809.0,77500.0,1.0297935483870968,1747.0,1473.0,0.5,0,0,0.5,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.6198708296204114,Evening,0,0,0,0,0,0,0,69.1,0,0,0,0,0,0,-27.0,16.3,Saturday,USC,2015
400756905,2015,1,Virginia Tech,Ohio State,ACC,65632.0,65632.0,1.0,1574.0,2033.0,0.5,0,0,0.5,0.5,0.85,0,1,1,0,0,1,0.9772845809409223,0.36748998218456586,Evening,1,0,0,0,0,0,0,75.9,0,0,0,0,1,0,13.5,-18.1,Monday,Virginia Tech,2015
400787981,2015,2,Utah,Utah State,Big 12,46011.0,51444.0,0.8943900163284348,1610.0,1572.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,1,0.8854561486954203,0.5824891435116021,Evening,0,0,0,0,0,0,0,87.1,0,0,0,0,1,0,-11.5,11.1,Friday,Utah,2015
400792601,2015,2,Florida State,South Florida,ACC,72811.0,67277.0,1.0822569377350357,1852.0,1336.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.642906121361229,Morning,0,0,0,0,0,0,0,73.0,0,0,0,0,1,0,-28.5,19.599999999999998,Saturday,Florida State,2015
400763502,2015,2,Maryland,Bowling Green,Big Ten,36332.0,51802.0,0.7013628817420177,1495.0,1322.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.43217074817144613,Morning,0,0,0,0,0,0,0,73.2,0,0,0,0,0,0,-7.0,-9.1,Saturday,Maryland,2015
400763507,2015,2,Purdue,Indiana State,Big Ten,41158.0,57282.0,0.7185154149645613,1613.0,1565.0,0.0,0,1,0.0,0.5,0.85,0,1,21,1,1,0,0.8854561486954203,0.5,Morning,0,0,0,0,0,0,0,62.1,0,0,0,0,0,0,-15.0,3.4000000000000004,Saturday,Purdue,2015
400763500,2015,2,Illinois,Western Illinois,Big Ten,37733.0,60670.0,0.6219383550354376,1613.0,1565.0,1.0,1,0,1.0,0.5,0.85,0,1,22,1,1,0,0.8854561486954203,0.5,Morning,0,0,0,0,0,0,0,63.0,0,0,0,0,0,0,-25.0,3.4000000000000004,Saturday,Illinois,2015
400763506,2015,2,Penn State,Buffalo,Big Ten,93065.0,106572.0,0.873259392711031,1512.0,1402.0,0.0,0,1,0.0,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.6565596258223505,Morning,0,0,0,0,0,0,0,59.0,0,0,0,0,1,0,-17.0,21.6,Saturday,Penn State,2015
400756911,2015,2,Louisville,Houston,ACC,50019.0,60000.0,0.83365,1670.0,1563.0,0.0,0,1,0.0,0.5,0.85,0,1,8,0,0,1,0.7449195072724346,0.5523079095743253,Morning,0,0,0,0,0,0,0,66.0,0,0,0,0,0,0,-13.5,6.999999999999999,Saturday,Louisville,2015
400763508,2015,2,Wisconsin,Miami (OH),Big Ten,76535.0,80321.0,0.952864132667671,1702.0,1217.0,0.0,0,1,0.0,0.5,0.85,0,0,0,0,1,0,0.8854561486954203,0.7022426277306182,Morning,0,0,0,0,0,0,0,59.0,0,0,0,0,0,0,-31.0,28.6,Saturday,Wisconsin,2015
400757019,2015,2,Michigan,Oregon State,Big Ten,109651.0,107601.0,1.0190518675476994,1546.0,1459.0,0.0,0,1,0.0,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.709714941904811,Morning,0,0,0,0,0,0,0,57.0,0,0,0,0,1,0,-13.5,29.799999999999997,Saturday,Michigan,2015
400756907,2015,2,Clemson,App State,ACC,81467.0,81500.0,0.9995950920245399,1768.0,1483.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,0,0.8854561486954203,0.6184560304006326,Morning,0,0,0,0,0,0,0,75.7,0,0,0,0,0,0,-18.5,16.1,Saturday,Clemson,2015
400756916,2015,2,Syracuse,Wake Forest,ACC,26670.0,49057.0,0.5436533012617975,1427.0,1325.0,1.0,1,0,1.0,0.5,0.85,1,0,0,0,0,0,0.8290921637324615,0.5044998785039364,Morning,0,0,0,0,0,0,0,72.0,0,0,0,0,0,0,-4.0,0.6000000000000001,Saturday,Syracuse,2015
400756906,2015,2,Boston College,Howard,ACC,26132.0,44500.0,0.5872359550561798,1613.0,1565.0,1.0,1,0,1.0,0.5,0.85,0,0,0,1,1,0,0.8854561486954203,0.5,Afternoon,0,1,0,0,0,0,0,73.0,0,0,0,0,0,0,-44.0,3.4000000000000004,Saturday,Boston College,2015
400757020,2015,2,Washington,Sacramento State,Big Ten,55010.0,70138.0,0.7843109298810915,1613.0,1565.0,0.0,0,1,0.0,0.5,0.85,0,0,0,1,1,0,0.8854561486954203,0.5,Morning,0,0,0,0,0,0,0,72.0,0,0,0,0,0,0,-30.0,3.4000000000000004,Saturday,Washington,2015
400757016,2015,2,Colorado,Massachusetts,Big 12,35094.0,50183.0,0.6993204870175159,1344.0,1240.0,0.0,0,1,0.0,0.5,0.85,0,0,0,0,1,0,0.8854561486954203,0.541156668150228,Morning,0,0,0,0,0,0,0,78.8,0,0,0,0,0,0,-11.5,5.5,Saturday,Colorado,2015
400763416,2015,2,West Virginia,Liberty,Big 12,52899.0,60000.0,0.88165,1707.0,1451.0,1.0,1,0,1.0,0.5,0.85,0,1,13,1,1,0,0.8854561486954203,0.5,Afternoon,0,0,0,0,0,0,0,68.0,0,0,0,0,0,0,-40.0,3.4000000000000004,Saturday,West Virginia,2015
